s(m), v_par(m/s), v_perp(m/s)
-540960, 319548, 1.84845e+06
-537752, 322009, 1.84804e+06
-534520, 324456, 1.84763e+06
-531263, 326887, 1.84721e+06
-527982, 329304, 1.84679e+06
-524677, 331705, 1.84637e+06
-521348, 334092, 1.84595e+06
-517995, 336463, 1.84552e+06
-514619, 338819, 1.84509e+06
-511219, 341159, 1.84465e+06
-507796, 343484, 1.84421e+06
-504349, 345793, 1.84377e+06
-500880, 348086, 1.84333e+06
-497388, 350364, 1.84288e+06
-493873, 352625, 1.84244e+06
-490335, 354871, 1.84198e+06
-486775, 357100, 1.84153e+06
-483193, 359313, 1.84107e+06
-479589, 361509, 1.84061e+06
-475963, 363689, 1.84014e+06
